system_id,system_name,system_size_watts,postcode,orientation,num_outputs,last_output,panel,inverter,distance_km,latitude,longitude,query_latitude,query_longitude,query_grid_index
1222,no25,3870,United Kingdom,SE,21,437 weeks ago,Sungrid,SMA Sunny Boy 3800,17.6,53.223164000000004,-3.138313,53.07292472048317,-3.222416242094562,80
18730,Solar Edge,3750,United Kingdom LL13,SW,791,281 weeks ago,Sanyo HIT-250E01,Solaredge SE4000,17.6,53.053557,-2.960472,53.07292472048317,-3.222416242094562,80
62063,Wrexham LL13,7360,United Kingdom LL13,SE,62,33 weeks ago,LG320N1K-A5,SolarEdge,18.2,53.03,-2.96,53.07292472048317,-3.222416242094562,80
62037,Wrexham LL13 broken,7360,United Kingdom LL13,SE,0,No Outputs,LG320N1K-A5,SolarEdge,18.2,53.03,-2.96,53.07292472048317,-3.222416242094562,80
6629,Old Mill,3995,United Kingdom LL16,SE,2070,66 weeks ago,Kinve,SMA Sunny Boy 3600TL,18.3,53.18,-3.43,53.07292472048317,-3.222416242094562,80
7224,Siglen,3900,United Kingdom LL16,S,1,380 weeks ago,schott,Solar,18.3,53.18,-3.43,53.07292472048317,-3.222416242094562,80
4289,roly's solar,3840,United Kingdom CH5,N,0,No Outputs,sanyo ,solar edge,18.6,53.2,-3.04,53.07292472048317,-3.222416242094562,80
37389,Aloaha Enecsys 2000017946,3000,United Kingdom CH5,S,1014,Today,Aloaha Dataservices.Solar,Enecsys 240,18.6,53.2,-3.04,53.07292472048317,-3.222416242094562,80
28340,phoenix210,4000,United Kingdom CH5,SW,3,277 weeks ago,Sanyo,Fronius,18.6,53.2,-3.04,53.07292472048317,-3.222416242094562,80
36433,Electrickery magic,4000,United Kingdom CH5,SW,0,No Outputs,LG,Enecsys 1 gen,18.6,53.2,-3.04,53.07292472048317,-3.222416242094562,80
44456,Whiskers Watts,4000,United Kingdom CH5,S,0,No Outputs,Seraphim all black,Trannergy 4000TL,18.6,53.2,-3.04,53.07292472048317,-3.222416242094562,80
18599,Briarwood,2760,United Kingdom CH5,SE,1905,Today,Upsolar,Steca 2010,18.6,53.2,-3.04,53.07292472048317,-3.222416242094562,80
24213,Rambows power,3995,United Kingdom CH6,S,1,300 weeks ago,DelSolar Co. D6MxxxB3A,Aurora Power One,20.4,53.25,-3.14,53.07292472048317,-3.222416242094562,80
5993,Chestersolar,1850,United Kingdom CH4,S,47,383 weeks ago,Sharp Solar,SMA 1700,21.8,53.16,-2.93,53.07292472048317,-3.222416242094562,80
25854,Howe Cottage,6000,United Kingdom CA20,W,0,No Outputs,Phono Solar,Aurora 6000,14.9,54.41,-3.46,54.3437343206063,-3.259829221582666,81
43745,P1LTS,3600,United Kingdom LA12,S,6,179 weeks ago,Hitachi,SAM,18.1,54.248773,-3.0325029999999997,54.3437343206063,-3.259829221582666,81
17127,Pheasant field farm,4000,United Kingdom LA12,S,0,No Outputs,Connergy Ah_230 noir,Power-one aurora 3.6 outd,19.8,54.2,-3.08,54.3437343206063,-3.259829221582666,81
5007,Sunny Ulverston!,3995,United Kingdom LA12,S,2781,Today,Sanyo/HIT-N235SE10,SMA/SB4000TL,19.8,54.193743000000005,-3.0942689999999997,54.3437343206063,-3.259829221582666,81
18537,3 hens ducks nuts,4000,United Kingdom LA12,S,936,163 weeks ago,Connergy Power Plus 250M Black,Power-One PVI-3.6 OUTD,20.4,54.208031999999996,-3.0484139999999997,54.3437343206063,-3.259829221582666,81
9870,Dalton1,2035,United Kingdom LA15,S,1,365 weeks ago,Sharp NU-A188EY ,A Sunny Boy 3000,22.3,54.15,-3.17,54.3437343206063,-3.259829221582666,81
68525,Esps,2700,United Kingdom CA13,N,0,No Outputs,Dunno,Iconica,5.8,54.66,-3.36,54.66139159335971,-3.269641817671147,82
43021,PolHoPV,3995,United Kingdom CA7,S,0,No Outputs,Sanyo HIT,SMA Sunny Boy 4000TL,10.4,54.740832999999995,-3.184166,54.66139159335971,-3.269641817671147,82
4834,Green Ghyll,3825,United Kingdom CA7,S,605,313 weeks ago,Romag SMT6 (60) P PV,SMA Sunny Boy 1700,14.4,54.787604,-3.3206800000000003,54.66139159335971,-3.269641817671147,82
46446,PolHo2011PV,3995,United Kingdom CA7,SW,1105,Today,Sanyo HIT H-250,SMA Sunny Boy 4000TL,15.6,54.8,-3.23,54.66139159335971,-3.269641817671147,82
5776,Solway Renewable Energy,3960,United Kingdom CA7,SE,206,394 weeks ago,Sharp NU 180,SMA 400 tl,15.6,54.8,-3.23,54.66139159335971,-3.269641817671147,82
3073,SRE Solar,3960,United Kingdom CA7,SE,26,417 weeks ago,Sharp NU180,SMA Sunnyboy 4000 TL,15.6,54.8,-3.23,54.66139159335971,-3.269641817671147,82
21820,The Croft ca7 8bg,4000,United Kingdom CA7,W,0,No Outputs,Sanyo,sma sunny boy,23.4,54.828686,-3.048897,54.66139159335971,-3.269641817671147,82
10181,Harras Energy Park,4000,United Kingdom CA28,S,0,No Outputs,Aton Energy ASUN200-M 200 W,Aurora PVI-3.6-TL-OUTD,23.6,54.54,-3.57,54.66139159335971,-3.269641817671147,82
6600,Woodland Power Inc,3760,United Kingdom CA28,E,2,383 weeks ago,Sanyo,SMA Sunny Boy 4000TL,23.6,54.54,-3.57,54.66139159335971,-3.269641817671147,82
5230,Windswept Cumbria,3920,United Kingdom CA28,S,2820,9 days ago,Suntech,kaco powador 4202,23.6,54.54,-3.57,54.66139159335971,-3.269641817671147,82
7808,flykillers,3760,United Kingdom CA28,SW,108,361 weeks ago,JA Solar,SMA Sunny Boy 3600TL,23.6,54.54,-3.57,54.66139159335971,-3.269641817671147,82
3836,Trevors,3920,United Kingdom DG16,S,31,394 weeks ago,REC,Fronius,14.1,54.99,-3.06,54.97903088170564,-3.279647980506297,83
5776,Solway Renewable Energy,3960,United Kingdom CA7,SE,206,394 weeks ago,Sharp NU 180,SMA 400 tl,20.2,54.8,-3.23,54.97903088170564,-3.279647980506297,83
3073,SRE Solar,3960,United Kingdom CA7,SE,26,417 weeks ago,Sharp NU180,SMA Sunnyboy 4000 TL,20.2,54.8,-3.23,54.97903088170564,-3.279647980506297,83
46446,PolHo2011PV,3995,United Kingdom CA7,SW,1105,Today,Sanyo HIT H-250,SMA Sunny Boy 4000TL,20.2,54.8,-3.23,54.97903088170564,-3.279647980506297,83
4834,Green Ghyll,3825,United Kingdom CA7,S,605,313 weeks ago,Romag SMT6 (60) P PV,SMA Sunny Boy 1700,21.4,54.787604,-3.3206800000000003,54.97903088170564,-3.279647980506297,83
26647,RoucanPv,3840,United Kingdom DG1,SW,1,285 weeks ago,SCHUCO,KLNE,21.7,55.07,-3.58,54.97903088170564,-3.279647980506297,83
26656,Roucan,3840,United Kingdom DG1,SW,4,281 weeks ago,SCHO,KNLE,21.7,55.07,-3.58,54.97903088170564,-3.279647980506297,83
21820,The Croft ca7 8bg,4000,United Kingdom CA7,W,0,No Outputs,Sanyo,sma sunny boy,22.3,54.828686,-3.048897,54.97903088170564,-3.279647980506297,83
5799,Woburn,3640,United Kingdom CA3,SW,0,No Outputs,alex solar alm-260d-36,sunteams,24.0,54.9,-2.93,54.97903088170564,-3.279647980506297,83
44056,22wentworth,4000,United Kingdom CA3,SE,1,177 weeks ago,Seraphim,trannergy/SGN4000TL,24.0,54.9,-2.93,54.97903088170564,-3.279647980506297,83
29829,Hom,4500,United Kingdom DG13,W,0,No Outputs,suntellite,Solarmax,22.2,55.17,-3.02,55.2966522204671,-3.2898529388766726,84
9004,Greystones,2250,United Kingdom DG1,E,1867,79 weeks ago,Hybrid Sanyo HIT-H250E01,SMA SB2000HF,24.1,55.151318999999994,-3.008132,55.2966522204671,-3.2898529388766726,84
4264,Mill Lade Solar,3920,United Kingdom EH46,SW,2862,Today,Sanyo HIT244E01,Sunny Boy 4000TL-20,9.9,55.687445999999994,-3.391199,55.61425564526572,-3.3002621152280267,85
5572,Borders Viking,3920,United Kingdom EH46,S,146,377 weeks ago,ASun,Fromius 3.6,13.2,55.73,-3.35,55.61425564526572,-3.3002621152280267,85
3739,Dry Burn in Wet Linton,3840,United Kingdom EH46,SW,1372,201 weeks ago,Sanyo HIT,SMA Sunny Boy 4000,13.2,55.73,-3.35,55.61425564526572,-3.3002621152280267,85
11240,kirstyrat,3920,United Kingdom EH26,S,2499,17 weeks ago,solarworld sunmodule plus SW,Aurora powerOne 3.6 TL outd,20.2,55.796241,-3.3075900000000003,55.61425564526572,-3.3002621152280267,85
35216,Alfielg,4000,United Kingdom EH26,S,0,No Outputs,Shanghai JA,Not known,24.5,55.83,-3.22,55.61425564526572,-3.3002621152280267,85
40488,Kirstyrat channel 2,50,United Kingdom EH26,N,814,79 weeks ago,,Energy Monitor,24.5,55.83,-3.22,55.61425564526572,-3.3002621152280267,85
38147,Maplewood28,4000,United Kingdom EH12,W,0,No Outputs,SolarWorld,Enphase,2.7,55.94,-3.27,55.931841192454606,-3.3108811346586178,86
44069,Light side of the roof,3990,United Kingdom EH12,SE,1240,Today,JA Solar,Solaredge,2.7,55.94,-3.27,55.931841192454606,-3.3108811346586178,86
57190,HomePV1,6314,United Kingdom EH14,S,0,No Outputs,Sun,Sun,3.1,55.91,-3.28,55.931841192454606,-3.3108811346586178,86
56871,Marchbank,50,United Kingdom EH14,N,0,No Outputs,,Energy Monitor,3.1,55.91,-3.28,55.931841192454606,-3.3108811346586178,86
56838,Current Cost Envir - Edin,50,United Kingdom EH11,N,460,Today,tbc,tbc,4.4,55.93,-3.24,55.931841192454606,-3.3108811346586178,86
4798,SouthByWest,3995,United Kingdom EH4,S,579,320 weeks ago,Sanyo HIT-N235SE10,Aurora PVI-3.6-OUTD-UK,4.9,55.96,-3.25,55.931841192454606,-3.3108811346586178,86
49739,GuySolarSystem,3975,United Kingdom EH4,SW,10,124 weeks ago,8.33,ABB PVI-3.6-TL-OUTD,4.9,55.96,-3.25,55.931841192454606,-3.3108811346586178,86
5675,Scott_Solar,2760,United Kingdom EH13,SW,2617,Today,ET SOLAR 230W - P660230,Power One - Aurora PVI-3.0,5.7,55.9,-3.24,55.931841192454606,-3.3108811346586178,86
62895,Almondhill - Kirkliston,4720,United Kingdom EH29,SE,251,Today,QCell,SolarEdge,5.9,55.958974,-3.392671,55.931841192454606,-3.3108811346586178,86
18715,Gullscarer,3996,United Kingdom EH10,SW,2242,Today,Sunpower E20/333,Aurora PVI-3.6-TL-OUTD,6.4,55.92,-3.21,55.931841192454606,-3.3108811346586178,86
42908,Solar Kingdom,5440,United Kingdom EH10,EW,1,184 weeks ago,Solar Frontier,Solaredge,6.4,55.92,-3.21,55.931841192454606,-3.3108811346586178,86
52927,CTtest,50,United Kingdom EH10,N,1,108 weeks ago,,Energy Monitor,6.4,55.92,-3.21,55.931841192454606,-3.3108811346586178,86
30542,RPi-B2,50,United Kingdom EH10,N,0,No Outputs,,Energy Monitor,6.4,55.92,-3.21,55.931841192454606,-3.3108811346586178,86
12485,South Queensferry  Scotland,3920,United Kingdom EH30,SW,2408,Today,REC245PEI 245 W,Aurora PVI-3.6-TL-OUTD Jan'14,6.9,55.98,-3.38,55.931841192454606,-3.3108811346586178,86
47538,Rankin Road,3990,United Kingdom EH9,S,0,No Outputs,Sharp,Ginlong,8.2,55.93,-3.18,55.931841192454606,-3.3108811346586178,86
6213,dave kirknewton,3060,United Kingdom EH27,SE,451,195 weeks ago,Yingli YL255-29b,Power One Aurora PVI-3.0,8.2,55.89,-3.42,55.931841192454606,-3.3108811346586178,86
9647,near Edinburgh  Scotland,4000,United Kingdom EH27,S,2384,Today,SMA,SMA Sunny Boy,8.2,55.89,-3.42,55.931841192454606,-3.3108811346586178,86
30313,Kirknewton Green Room EH27,4000,United Kingdom EH27,S,580,216 weeks ago,SMA,SB 3600TL-21,8.3,55.887719999999995,-3.418358,55.931841192454606,-3.3108811346586178,86
47335,edinburgh,50,United Kingdom EH8,N,1,154 weeks ago,,Energy Monitor,9.4,55.94,-3.16,55.931841192454606,-3.3108811346586178,86
15254,jetion growatt,3750,United Kingdom EH16,EW,2,340 weeks ago,jetion J2260SBA/B,growatt3600mtl,10.1,55.92,-3.15,55.931841192454606,-3.3108811346586178,86
3981,Rooftop in West Lothian,3360,United Kingdom EH52,S,2780,Today,Sanyo HIT-240SE10,SMA Sunny Boy 3300,10.5,55.93,-3.48,55.931841192454606,-3.3108811346586178,86
8592,Juraj-temp,2850,United Kingdom EH17,SW,158,350 weeks ago,Antaris,Power One Aurora,10.9,55.901353,-3.1446560000000003,55.931841192454606,-3.3108811346586178,86
14275,Juraj's_gas,2850,United Kingdom EH17,SW,1958,12 weeks ago,Antaris,Power One / Aurora,10.9,55.901353,-3.1446509999999996,55.931841192454606,-3.3108811346586178,86
6908,Juraj'sPV,2850,United Kingdom EH17,SW,2384,Today,Antaris,Power One / Aurora,10.9,55.901311,-3.1446560000000003,55.931841192454606,-3.3108811346586178,86
42133,Baldur,4000,United Kingdom EH17,S,0,No Outputs,SolarMAN,SolaX,11.2,55.9,-3.14,55.931841192454606,-3.3108811346586178,86
26185,Steel Solar System,4000,United Kingdom EH54,EW,187,14 days ago,Yingli Panda,Growatt 3600 MTL,12.5,55.894077,-3.500544,55.931841192454606,-3.3108811346586178,86
9193,Planning hell,4000,United Kingdom EH15,N,1,369 weeks ago,Sanyo,Fornus,12.5,55.94,-3.11,55.931841192454606,-3.3108811346586178,86
40488,Kirstyrat channel 2,50,United Kingdom EH26,N,814,79 weeks ago,,Energy Monitor,12.7,55.83,-3.22,55.931841192454606,-3.3108811346586178,86
35216,Alfielg,4000,United Kingdom EH26,S,0,No Outputs,Shanghai JA,Not known,12.7,55.83,-3.22,55.931841192454606,-3.3108811346586178,86
20219,NSI,3750,United Kingdom KY11,SW,2,319 weeks ago,NSA 96M,Power 1,13.5,56.04,-3.41,55.931841192454606,-3.3108811346586178,86
11515,2) Stable,5750,United Kingdom KY14,S,1736,53 weeks ago,Suntellite,SMA,7.4,56.29131700000001,-3.229216,56.24940889904815,-3.3217158344211524,87
11514,1) Tool Shed,3500,United Kingdom KY14,S,1730,53 weeks ago,Suntellite,SMA Sunny Boy,7.4,56.291318999999994,-3.229198,56.24940889904815,-3.3217158344211524,87
12084,Combined 15kW,15000,United Kingdom KY14,S,1752,53 weeks ago,Suntellite,SMA Sunny Boy,7.4,56.291318999999994,-3.229197,56.24940889904815,-3.3217158344211524,87
11516,3) Stable,5750,United Kingdom KY14,S,1738,53 weeks ago,Suntellite,SMA Sunny Boy,7.4,56.291325,-3.229196,56.24940889904815,-3.3217158344211524,87
27940,Hattonburn Solar,3990,United Kingdom KY13,S,2450,Today,Antaris,Aurora PVI-3.6-TL-OUTD,8.7,56.2,-3.43,56.24940889904815,-3.3217158344211524,87
7284,Imagination,500,United Kingdom KY7,S,0,No Outputs,sunpower 250w,invetek,12.5,56.19,-3.15,56.24940889904815,-3.3217158344211524,87
15752,JK Fife,4000,United Kingdom KY7,S,191,337 weeks ago,REC 250PE,Aurora Power One,12.5,56.19,-3.15,56.24940889904815,-3.3217158344211524,87
17975,Rannoch 1,3500,United Kingdom KY7,S,1,329 weeks ago,Znshine,Aurora PVI-3.6-TL-OUTDOOR,12.5,56.19,-3.15,56.24940889904815,-3.3217158344211524,87
23455,Birklea,4000,United Kingdom KY7,EW,15,302 weeks ago,Jenton,Samil solar river 3680 tl,12.5,56.19,-3.15,56.24940889904815,-3.3217158344211524,87
4632,hopeful,4000,United Kingdom KY7,S,2,400 weeks ago,samsung,power one,12.5,56.19,-3.15,56.24940889904815,-3.3217158344211524,87
6242,Fernlea,3392,United Kingdom PH2,SW,0,No Outputs,Hyundai 218,Fronius IG TL 3.0,15.3,56.38,-3.4,56.24940889904815,-3.3217158344211524,87
28963,Middleton Park,4000,United Kingdom KY4,S,652,55 weeks ago,Axitec  AC-250P,SMA Sunny Boy 3600,15.7,56.11,-3.36,56.24940889904815,-3.3217158344211524,87
7055,Scobo,2880,United Kingdom KY4,S,2634,Today,REC,Fronius IG30 ,15.7,56.11,-3.36,56.24940889904815,-3.3217158344211524,87
30823,scottiedog1,4000,United Kingdom KY2,S,0,No Outputs,833 eternity,power one aurora,16.9,56.12,-3.18,56.24940889904815,-3.3217158344211524,87
66406,SunPowerHome,5760,United Kingdom KY15,S,98,Today,Sunpower E-320,Solaredge,17.7,56.3,-3.05,56.24940889904815,-3.3217158344211524,87
54642,EPS Kirkcaldy,29250,United Kingdom KY1,S,0,No Outputs,Jinko Eagle,Trannergy,18.6,56.12,-3.13,56.24940889904815,-3.3217158344211524,87
6953,GM 6 panel,1440,United Kingdom KY1,SE,1,382 weeks ago,Ultima,Sunny boy 3000,18.6,56.12,-3.13,56.24940889904815,-3.3217158344211524,87
5585,Rose Street,4000,United Kingdom KY12,S,241,362 weeks ago,suntech 250wdm,sunnyboy 3600TL,21.0,56.076228,-3.456526,56.24940889904815,-3.3217158344211524,87
8160,GOGreenNow,800,United Kingdom PH1,,1,374 weeks ago,,Energy Monitor,21.1,56.42,-3.47,56.24940889904815,-3.3217158344211524,87
33698,BTS,4000,United Kingdom KY3,S,0,No Outputs,Amerisolar AS-6P30,Sami Solar River 3680TL,21.8,56.06,-3.23,56.24940889904815,-3.3217158344211524,87
5707,Hawkcraig,1800,United Kingdom KY3,W,0,No Outputs,Schott,Sunnyboy,21.8,56.06,-3.23,56.24940889904815,-3.3217158344211524,87
6555,East West Split,4000,United Kingdom KY12,E,90,373 weeks ago,JA Solar,Power One PVI3.6-TL-OUTD,22.5,56.07,-3.49,56.24940889904815,-3.3217158344211524,87
41606,Sma-mf,2500,United Kingdom KY12,S,945,6 weeks ago,Sharp,Sma sunny boy,22.5,56.07,-3.49,56.24940889904815,-3.3217158344211524,87
4240,Orchard,3456,United Kingdom KY12,S,1,405 weeks ago,REC240,SUNNY BOY 2500HF,22.5,56.07,-3.49,56.24940889904815,-3.3217158344211524,87
4105,Dunfermline SSE+WSW Arrays,3675,United Kingdom KY12,EW,1322,217 weeks ago,Solarworld  245 mono,Power One PVI 3.6 OUTD UK,22.5,56.07,-3.49,56.24940889904815,-3.3217158344211524,87
25525,FIFE SOLAR,4000,United Kingdom KY12,S,2,292 weeks ago,suntilitte 250 zdny-250cb60,suntilitte sl-tl3600t ,22.5,56.07,-3.49,56.24940889904815,-3.3217158344211524,87
4970,Sun Pease,3600,United Kingdom KY11,S,1,398 weeks ago,REC,SMA Sunny Boy 2000 and SB1700,23.9,56.04,-3.41,56.24940889904815,-3.3217158344211524,87
20412,Ajay's solar system,2940,United Kingdom KY11,SW,0,No Outputs,REC 245PE BLK,SMA Sunny Boy 2500TL,23.9,56.04,-3.41,56.24940889904815,-3.3217158344211524,87
31530,Wuxi Saijing Solar Co Ltd,50,United Kingdom KY11,N,0,No Outputs,,Energy Monitor,23.9,56.04,-3.41,56.24940889904815,-3.3217158344211524,87
20219,NSI,3750,United Kingdom KY11,SW,2,319 weeks ago,NSA 96M,Power 1,23.9,56.04,-3.41,56.24940889904815,-3.3217158344211524,87
4767,TwaPehs,2940,United Kingdom PH12,S,652,306 weeks ago,Sharp,Fronius,10.7,56.58891,-3.16236,56.56695880264777,-3.3327722739649164,88
8160,GOGreenNow,800,United Kingdom PH1,,1,374 weeks ago,,Energy Monitor,18.4,56.42,-3.47,56.56695880264777,-3.3327722739649164,88
6242,Fernlea,3392,United Kingdom PH2,SW,0,No Outputs,Hyundai 218,Fronius IG TL 3.0,21.2,56.38,-3.4,56.56695880264777,-3.3327722739649164,88
3788,Dronley East West,3680,United Kingdom DD2,E,244,388 weeks ago,Solarworld Sunmodule SW poly+,Aurora Power One 3.0 OUTD,22.0,56.47,-3.02,56.56695880264777,-3.3327722739649164,88
65461,ginger solar,4200,United Kingdom DD3,EW,0,No Outputs,j a,solis,23.7,56.48,-2.98,56.56695880264777,-3.3327722739649164,88
41079,Netherton,2150,United Kingdom DD8,S,628,82 weeks ago,Schuco ,Sunny Boy 2000,23.9,56.67632,-2.9963889999999997,56.56695880264777,-3.3327722739649164,88
6563,SunnySlope,3525,United Kingdom PH26,S,1,385 weeks ago,REC PE,SMA Sunny Boy 3000TL,20.5,57.33,-3.6,57.20200535373411,-3.3555757855025847,90
7413,hooose,4000,United Kingdom AB38,N,0,No Outputs,sanyo,fronius,9.8,57.48,-3.22,57.5195020786357,-3.3673361860631488,91
63410,Scotland Farm,50,United Kingdom AB38,N,2,33 weeks ago,,Energy Monitor,9.8,57.48,-3.22,57.5195020786357,-3.3673361860631488,91
29332,High Street  Rothes,4000,United Kingdom AB38,SE,1846,Today,Antaris M6 250,Enphase,9.8,57.48,-3.22,57.5195020786357,-3.3673361860631488,91
2715,Morven View,9880,United Kingdom IV36,SE,1716,158 weeks ago,znshine,2 x sma 5000tl,14.6,57.627238,-3.507732,57.5195020786357,-3.3673361860631488,91
40489,41 Woodlands Drive,4000,United Kingdom IV30,SE,0,No Outputs,833,PowerOne Aurora 3.6TL Inverter,14.8,57.65,-3.32,57.5195020786357,-3.3673361860631488,91
9131,SCO_IV306A*,4000,United Kingdom IV30,S,1054,219 weeks ago,KNIVE KV250-60M,Aurora Uno PVI-3.6-TL-OUTD,14.8,57.65,-3.32,57.5195020786357,-3.3673361860631488,91
3111,Todholes  Dallas,3960,United Kingdom IV36,S,304,411 weeks ago,Romag,SMA Sunny Boy 3300,17.1,57.61,-3.6,57.5195020786357,-3.3673361860631488,91
11842,Clovenside,2750,United Kingdom IV36,SW,1760,Today,Axitec,Enphase M215,17.4,57.61269,-3.602275,57.5195020786357,-3.3673361860631488,91
5210,Victoria,10000,United Kingdom IV36,SE,2415,40 weeks ago,znshine,SMA tripower 10000tls,17.5,57.613034,-3.6030900000000003,57.5195020786357,-3.3673361860631488,91
8005,Dreich,3750,United Kingdom IV32,SE,732,302 weeks ago,ZNShine Mono 125SL 7SE 8SW,SMA Sunny Boy 4000TL,23.9,57.653704000000005,-3.054382,57.5195020786357,-3.3673361860631488,91
43590,Willie,4000,United Kingdom KW1,EW,0,No Outputs,Monocrystalline 8.33,Aurora PVI 3.6 TL,16.7,58.45,-3.12,58.471886520452756,-3.4041375828341995,92
34174,reaypv,4000,United Kingdom KW14,S,1973,Yesterday,                     canadian cs5p-200m,fronius IG TL,23.9,58.556367,-3.782086,58.471886520452756,-3.4041375828341995,92
12399,Mark Barn,3600,United Kingdom TA18,S,0,No Outputs,A-sun,sma sunny boy,8.9,50.88,-2.78,50.852234980971616,-2.6611783123229333,93
38483,High Ridge,4000,United Kingdom TA18,S,2,214 weeks ago,AS-5M-185W,Enecsys SMI-200/G83,8.9,50.88,-2.78,50.852234980971616,-2.6611783123229333,93
50183,ThreewaysRoof,3984,United Kingdom TA18,S,730,Today,,Energy Monitor,8.9,50.88,-2.78,50.852234980971616,-2.6611783123229333,93
13888,StevesInvestment,3910,United Kingdom BA21,S,2437,Today,,SMA 4000TL,11.1,50.95,-2.63,50.852234980971616,-2.6611783123229333,93
28823,rivets,3597,United Kingdom BA21,S,0,No Outputs,Sun Power,SMA 4000TL-21,11.1,50.95,-2.63,50.852234980971616,-2.6611783123229333,93
39989,QCClayworks07,3600,United Kingdom BA22,S,522,91 weeks ago,Sanyo HIT-240HDE4,Enecsys SMI-240/G83,12.2,50.96,-2.63,50.852234980971616,-2.6611783123229333,93
39991,QCClayworks09,240,United Kingdom BA22,S,522,91 weeks ago,Sanyo HIT-240HDE4,Enecsys SMI-240/G83,12.2,50.96,-2.63,50.852234980971616,-2.6611783123229333,93
39984,QCClayworks,3600,United Kingdom BA22,N,523,91 weeks ago,Sanyo HIT-240HDE4,Enecsys SMI-240/G83,12.2,50.96,-2.63,50.852234980971616,-2.6611783123229333,93
37685,QCClayworks01,240,United Kingdom BA22,S,527,91 weeks ago,Sanyo HIT-240HDE4,Enecsys SMI-240/G83,12.2,50.96,-2.63,50.852234980971616,-2.6611783123229333,93
39983,QCClayworks02,240,United Kingdom BA22,N,522,91 weeks ago,Sanyo HIT-240HDE4,Enecsys SMI-240/G83,12.2,50.96,-2.63,50.852234980971616,-2.6611783123229333,93
39985,QCClayworks03,240,United Kingdom BA22,S,522,91 weeks ago,Sanyo HIT-240HDE4,Enecsys SMI-240/G83,12.2,50.96,-2.63,50.852234980971616,-2.6611783123229333,93
39986,QCClayworks04,240,United Kingdom BA22,S,522,91 weeks ago,Enecsys SMI-240/G83,Enecsys SMI-240/G83,12.2,50.96,-2.63,50.852234980971616,-2.6611783123229333,93
39987,QCClayworks05,240,United Kingdom BA22,S,523,91 weeks ago,Sanyo HIT-240HDE4,Enecsys SMI-240/G83,12.2,50.96,-2.63,50.852234980971616,-2.6611783123229333,93
39988,QCClayworks06,240,United Kingdom BA22,S,522,91 weeks ago,Sanyo HIT-240HDE4,Enecsys SMI-240/G83,12.2,50.96,-2.63,50.852234980971616,-2.6611783123229333,93
39990,QCClayworks08,240,United Kingdom BA22,S,523,91 weeks ago,Sanyo HIT-240HDE4,Enecsys SMI-240/G83,12.2,50.96,-2.63,50.852234980971616,-2.6611783123229333,93
